rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,imu_degC,output_Hz,
01/01/2000,00:00:23.36,500.49,93.75,879.88,-1.41,4.84,-0.68,-12.60,46.80,42.75,30.09,9.986,
01/01/2000,00:00:23.46,480.96,105.47,887.70,-0.82,2.44,-1.74,-13.20,46.65,43.20,30.33,9.986,
01/01/2000,00:00:23.56,498.05,89.36,872.07,-0.94,0.08,1.91,-12.60,45.75,41.25,29.99,9.987,
01/01/2000,00:00:23.66,496.58,98.63,876.95,2.11,0.69,1.0,-13.50,45.90,42.45,30.67,9.987,
01/01/2000,00:00:23.76,489.26,104.98,881.84,-3.04,3.91,1.53,-13.35,46.05,43.80,30.47,9.982,
01/01/2000,00:00:23.86,482.42,104.98,879.88,0.63,2.18,4.08,-12.60,45.75,41.25,30.33,9.982,
01/01/2000,00:00:23.96,489.75,105.96,878.42,0.56,4.10,-1.37,-13.50,46.95,42.45,30.67,9.982,
01/01/2000,00:00:24.07,489.75,99.12,882.81,-0.26,-1.34,-0.84,-12.30,46.50,43.05,30.43,9.982,
01/01/2000,00:00:24.17,492.68,90.33,867.68,0.86,4.29,1.45,-14.40,46.05,41.55,30.47,9.982,
01/01/2000,00:00:24.27,491.21,95.21,884.28,0.76,2.33,0.13,-13.95,45.90,41.40,30.28,9.983,
01/01/2000,00:00:24.37,489.75,92.29,883.79,-0.76,2.13,0.69,-13.20,45.90,41.40,30.43,9.983,
01/01/2000,00:00:24.47,477.54,100.10,875.0,-0.67,1.40,3.37,-12.75,45.45,41.40,30.33,9.983,
01/01/2000,00:00:24.57,483.40,96.19,876.46,-0.82,-0.98,1.83,-14.25,46.20,42.90,30.33,9.983,
01/01/2000,00:00:24.67,484.38,104.00,876.95,-0.39,2.74,-0.44,-12.30,45.30,42.30,30.47,9.983,
01/01/2000,00:00:24.77,499.51,106.45,878.42,-1.41,1.81,-0.08,-15.60,44.10,41.55,30.52,9.983,
01/01/2000,00:00:24.87,487.79,93.75,876.95,-0.65,2.31,0.77,-12.75,44.70,41.40,29.99,9.983,
01/01/2000,00:00:24.97,490.72,122.56,888.67,-2.70,1.08,-4.74,-14.10,45.75,43.05,30.47,9.983,
01/01/2000,00:00:25.07,491.21,97.66,877.44,-0.44,0.08,1.04,-14.25,44.70,43.65,30.43,9.983,
01/01/2000,00:00:25.17,499.02,97.66,878.91,0.98,3.11,1.37,-13.20,44.70,41.85,30.62,9.983,
01/01/2000,00:00:25.27,496.58,110.84,882.32,-1.80,7.20,-1.05,-14.25,44.70,42.45,30.62,9.983,
01/01/2000,00:00:25.37,487.79,102.05,874.02,-1.70,0.84,-0.47,-13.65,46.05,42.30,30.62,9.979,
01/01/2000,00:00:25.47,483.40,102.05,871.58,-1.54,7.63,-2.30,-13.50,45.15,42.45,30.47,9.979,
01/01/2000,00:00:25.57,487.30,96.19,884.77,0.47,0.21,-0.85,-15.0,46.20,42.15,30.43,9.979,
01/01/2000,00:00:25.68,486.82,109.38,884.77,-1.54,4.11,-4.05,-12.30,45.30,42.0,30.19,9.979,
01/01/2000,00:00:25.78,480.47,101.07,881.35,-1.37,5.34,-2.58,-14.10,46.50,42.30,30.62,9.980,
01/01/2000,00:00:25.88,489.75,108.89,887.70,-1.50,5.26,0.17,-13.05,45.30,42.75,30.43,9.980,
01/01/2000,00:00:25.98,482.91,97.17,880.86,-3.68,2.33,-1.34,-12.45,44.40,41.85,30.19,9.980,
01/01/2000,00:00:26.08,497.07,104.49,875.98,-1.91,3.61,-3.24,-13.20,46.65,41.40,30.47,9.980,
01/01/2000,00:00:26.18,480.96,105.47,881.35,-1.93,1.56,-0.72,-14.85,46.50,42.0,30.52,9.980,
01/01/2000,00:00:26.28,472.66,102.54,887.70,-1.82,6.41,0.50,-15.15,44.85,40.95,30.28,9.980,
01/01/2000,00:00:26.38,482.91,104.00,877.44,1.77,1.46,0.73,-13.50,46.20,42.15,30.67,9.980,
01/01/2000,00:00:26.48,494.14,111.82,887.21,1.15,1.79,2.69,-14.25,47.70,43.20,30.19,9.980,
01/01/2000,00:00:26.58,489.75,90.33,869.14,-2.82,5.25,1.22,-13.20,46.20,43.20,30.33,9.980,
01/01/2000,00:00:26.68,488.77,117.19,877.93,0.02,1.92,-0.15,-13.05,44.85,42.75,30.47,9.980,
01/01/2000,00:00:26.78,495.61,96.19,872.07,0.32,1.85,3.54,-14.40,48.30,42.75,30.33,9.980,
01/01/2000,00:00:26.88,485.35,108.40,885.25,-0.03,3.73,0.78,-13.95,45.45,43.20,29.99,9.980,
01/01/2000,00:00:26.98,492.68,111.82,881.84,0.0,2.71,3.08,-12.45,46.65,42.90,30.47,9.977,
01/01/2000,00:00:27.08,488.28,101.56,881.84,-1.62,3.78,-4.91,-13.35,44.85,43.35,30.47,9.977,
01/01/2000,00:00:27.18,481.45,105.96,898.44,1.23,2.89,3.37,-13.65,46.80,42.30,30.47,9.977,
01/01/2000,00:00:27.29,479.98,103.52,884.77,-3.19,1.27,-1.05,-14.10,46.05,41.55,30.33,9.977,
01/01/2000,00:00:27.39,477.05,102.54,867.19,-0.19,-1.20,3.14,-13.95,45.90,42.15,30.47,9.977,
01/01/2000,00:00:27.49,494.14,107.91,882.32,-0.71,3.53,-3.97,-13.20,46.65,42.90,30.62,9.977,
01/01/2000,00:00:27.59,474.12,111.33,889.65,-1.76,-1.79,-1.66,-11.55,46.05,42.30,30.47,9.977,
01/01/2000,00:00:27.69,495.61,108.89,893.55,-1.63,4.75,-3.29,-12.30,45.30,42.0,30.52,9.977,
01/01/2000,00:00:27.79,488.28,94.24,878.42,-2.34,4.12,-1.80,-14.10,46.50,42.30,30.33,9.977,
01/01/2000,00:00:27.89,489.75,102.54,881.35,-1.52,3.20,-1.45,-11.55,46.80,43.05,30.47,9.977,
01/01/2000,00:00:27.99,481.93,105.96,879.39,-2.93,2.79,-1.86,-14.10,44.55,42.30,30.52,9.977,
01/01/2000,00:00:28.09,476.56,99.61,883.79,-2.34,3.44,0.97,-13.20,45.15,42.45,30.62,9.978,
01/01/2000,00:00:28.19,483.89,104.98,872.07,-2.86,1.18,-2.18,-13.35,46.05,43.05,30.47,9.978,
01/01/2000,00:00:28.29,486.33,109.86,877.93,-0.79,-0.87,0.47,-13.95,46.20,42.15,30.62,9.978,
01/01/2000,00:00:28.39,496.09,90.33,886.72,-3.93,7.46,-0.93,-15.15,46.05,41.55,30.33,9.978,
01/01/2000,00:00:28.49,485.35,98.14,889.65,0.53,-0.08,-0.06,-12.75,46.65,43.20,30.67,9.978,
01/01/2000,00:00:28.59,494.14,95.70,882.81,-2.24,2.03,1.04,-13.05,44.85,43.05,30.52,9.974,
01/01/2000,00:00:28.69,476.56,102.54,886.72,-0.31,0.57,1.82,-13.95,45.45,41.85,30.62,9.974,
01/01/2000,00:00:28.79,491.70,99.12,889.16,0.19,2.84,2.31,-12.75,46.20,42.45,30.47,9.975,
01/01/2000,00:00:28.89,477.05,93.75,888.18,-0.63,0.82,-1.91,-14.85,45.75,41.25,30.47,9.975,
01/01/2000,00:00:29.00,474.12,103.52,881.35,0.33,0.82,2.36,-13.65,46.05,42.30,30.43,9.975,
01/01/2000,00:00:29.10,485.35,98.14,878.42,-1.43,2.24,-1.97,-13.65,45.75,42.75,30.71,9.975,
01/01/2000,00:00:29.20,495.12,92.77,883.79,-0.09,-1.28,3.66,-13.05,46.05,43.35,30.43,9.975,
01/01/2000,00:00:29.30,476.56,103.03,887.70,0.72,0.20,2.21,-13.50,45.45,42.45,30.52,9.975,
01/01/2000,00:00:29.40,484.38,104.98,881.84,-0.88,-0.11,-0.85,-13.50,46.95,42.90,30.62,9.975,
01/01/2000,00:00:29.50,483.40,98.14,892.58,2.15,2.55,0.32,-13.95,46.20,43.65,30.43,9.975,
01/01/2000,00:00:29.60,488.77,118.65,888.18,0.60,-0.98,1.38,-12.45,45.90,42.90,30.62,9.975,
01/01/2000,00:00:29.70,473.14,95.21,885.25,-1.02,1.76,0.02,-13.65,45.75,42.0,30.52,9.975,
01/01/2000,00:00:29.80,478.52,104.49,881.84,-0.27,0.85,-0.49,-13.65,47.25,42.30,30.33,9.975,
01/01/2000,00:00:29.90,481.45,104.98,884.28,-0.05,0.73,0.63,-13.20,45.90,42.45,30.47,9.975,
01/01/2000,00:00:30.00,477.05,105.96,876.95,0.83,-1.63,2.13,-14.40,46.50,42.30,30.71,9.976,
01/01/2000,00:00:30.10,483.40,100.59,880.86,-0.45,3.46,2.50,-13.65,45.75,42.30,30.33,9.976,
01/01/2000,00:00:30.20,462.89,125.0,884.77,-1.06,3.24,1.05,-13.50,45.45,42.90,30.52,9.972,
01/01/2000,00:00:30.30,489.75,99.12,879.39,0.98,-0.22,2.44,-13.35,47.25,43.35,30.33,9.972,
01/01/2000,00:00:30.40,488.77,100.59,878.91,-0.05,-1.67,-0.74,-13.35,46.50,42.0,30.47,9.972,
01/01/2000,00:00:30.50,495.61,100.59,871.09,1.08,7.08,1.22,-13.50,46.20,43.20,30.28,9.973,
01/01/2000,00:00:30.61,479.00,96.19,875.98,0.97,4.19,4.07,-14.25,45.90,42.45,30.67,9.973,
01/01/2000,00:00:30.71,486.33,99.12,874.02,-0.56,3.02,3.95,-12.75,45.15,43.65,30.43,9.973,
01/01/2000,00:00:30.81,475.59,103.52,878.91,1.06,1.11,0.73,-11.85,46.50,42.75,30.62,9.973,
01/01/2000,00:00:30.91,504.88,103.52,874.02,-0.08,-1.56,0.24,-13.50,45.90,43.20,30.62,9.973,
01/01/2000,00:00:31.01,488.77,97.17,877.93,-3.40,5.58,-0.18,-13.05,46.05,43.05,30.33,9.973,
01/01/2000,00:00:31.11,479.00,103.52,881.84,-0.27,3.04,1.33,-12.30,46.05,42.30,30.28,9.973,
01/01/2000,00:00:31.21,483.40,83.50,876.46,0.21,6.74,-4.02,-13.65,45.75,42.0,30.62,9.973,
01/01/2000,00:00:31.31,468.75,93.26,873.05,-3.88,0.02,-2.57,-11.40,45.45,41.10,30.33,9.973,
01/01/2000,00:00:31.41,483.89,92.77,874.02,-3.48,5.60,-2.09,-13.35,47.55,40.95,30.62,9.973,
01/01/2000,00:00:31.51,492.19,102.05,878.42,-3.88,6.79,-0.24,-13.65,48.0,43.05,30.43,9.973,
01/01/2000,00:00:31.61,488.28,105.96,866.70,0.19,0.22,2.18,-13.35,46.80,42.30,30.62,9.974,
01/01/2000,00:00:31.71,480.96,99.61,873.54,-0.79,0.37,-0.55,-14.85,46.05,43.80,30.43,9.974,
01/01/2000,00:00:31.81,487.30,105.47,872.56,-3.01,4.68,-0.96,-13.95,46.20,42.45,30.67,9.970,
01/01/2000,00:00:31.91,492.68,104.00,884.28,0.60,-1.53,3.52,-13.20,45.90,43.20,30.33,9.971,
01/01/2000,00:00:32.01,491.70,90.82,878.42,-0.85,3.79,1.63,-13.05,46.05,43.05,30.62,9.971,
01/01/2000,00:00:32.11,478.52,96.19,880.86,1.40,1.41,4.99,-14.10,46.50,42.0,30.62,9.971,
01/01/2000,00:00:32.22,485.84,109.86,869.14,-3.30,3.91,0.63,-13.65,47.25,42.30,30.47,9.971,
01/01/2000,00:00:32.32,478.03,101.07,872.07,-4.18,4.45,-2.71,-14.40,46.80,41.55,30.47,9.971,
01/01/2000,00:00:32.42,498.05,97.17,888.18,-0.38,2.71,2.37,-12.30,46.80,42.0,30.52,9.971,
01/01/2000,00:00:32.52,472.66,107.91,878.42,-2.62,6.82,-1.60,-13.50,46.20,42.15,30.43,9.971,
01/01/2000,00:00:32.62,479.00,110.84,880.86,-0.22,-2.08,1.69,-13.65,46.05,42.0,30.33,9.971,
01/01/2000,00:00:32.72,491.21,99.61,875.0,-1.73,3.10,0.18,-13.05,47.55,41.25,30.62,9.971,
01/01/2000,00:00:32.82,483.40,103.03,869.14,-1.56,2.49,0.41,-13.05,46.80,42.75,30.67,9.971,
01/01/2000,00:00:32.92,487.30,100.59,872.56,-1.74,-1.05,4.82,-13.95,45.15,44.25,30.67,9.972,
01/01/2000,00:00:33.02,480.47,109.86,859.86,-0.35,1.16,2.26,-13.05,45.75,42.30,30.28,9.972,
01/01/2000,00:00:33.12,491.70,96.19,874.51,0.52,-0.82,1.03,-12.75,46.20,41.85,30.33,9.972,
01/01/2000,00:00:33.22,484.86,103.03,864.75,0.61,0.72,3.12,-13.50,45.15,42.45,30.62,9.972,
01/01/2000,00:00:33.32,494.63,96.68,870.12,1.15,0.27,-1.73,-13.20,44.70,42.15,30.71,9.972,
01/01/2000,00:00:33.42,496.58,98.14,861.82,-2.45,-0.21,-0.26,-13.50,45.15,42.15,30.62,9.972,
01/01/2000,00:00:33.52,485.35,97.17,880.37,1.15,0.27,2.06,-12.30,45.30,42.30,30.52,9.969,
01/01/2000,00:00:33.62,479.49,105.96,863.28,-2.39,4.53,-1.15,-13.35,44.55,41.25,30.43,9.969,
01/01/2000,00:00:33.72,490.23,91.31,868.16,-1.51,0.77,2.13,-12.45,45.45,41.10,30.47,9.969,
01/01/2000,00:00:33.83,490.23,98.14,861.33,-0.77,0.18,3.16,-13.05,46.05,42.0,30.62,9.969,
01/01/2000,00:00:33.93,480.47,97.66,857.91,-2.65,-0.54,-1.16,-13.05,47.25,41.25,30.67,9.969,
01/01/2000,00:00:34.03,487.79,103.03,864.75,-4.20,5.24,-0.21,-14.40,45.30,43.35,30.19,9.969,
01/01/2000,00:00:34.13,486.33,94.24,859.38,-2.79,-1.87,-2.88,-12.60,46.80,41.55,30.62,9.970,
01/01/2000,00:00:34.23,490.72,89.36,869.14,-3.11,-1.20,-0.92,-14.25,46.65,41.40,30.52,9.970,
01/01/2000,00:00:34.33,483.40,84.47,874.02,-1.82,0.99,-2.32,-12.60,46.05,42.75,30.67,9.970,
01/01/2000,00:00:34.43,475.59,101.56,868.65,-0.22,-2.40,2.32,-12.60,46.05,43.35,30.28,9.970,
01/01/2000,00:00:34.53,491.70,104.00,850.10,0.32,-1.74,0.53,-14.40,46.05,42.75,30.52,9.970,
01/01/2000,00:00:34.63,475.10,96.68,864.26,-1.49,2.74,-1.43,-13.35,46.50,44.10,30.19,9.970,
01/01/2000,00:00:34.73,492.19,96.19,867.68,-2.73,2.73,0.02,-12.60,46.50,42.30,30.86,9.970,
01/01/2000,00:00:34.83,483.40,96.68,863.77,-2.75,0.95,-2.35,-13.05,46.50,43.05,30.47,9.970,
01/01/2000,00:00:34.93,495.61,88.38,875.98,-1.18,-2.08,-0.27,-12.75,45.90,42.45,30.33,9.970,
01/01/2000,00:00:35.03,489.26,111.82,861.33,-1.20,-1.98,0.05,-12.60,46.80,42.30,30.67,9.970,
01/01/2000,00:00:35.13,479.98,91.80,860.84,-0.05,-1.98,-0.88,-13.35,46.05,42.0,30.62,9.967,
01/01/2000,00:00:35.23,492.19,103.03,854.49,0.68,0.92,1.66,-12.75,45.45,42.15,30.28,9.968,
01/01/2000,00:00:35.33,483.40,103.52,866.21,0.31,-0.11,4.97,-14.10,46.50,41.55,30.67,9.968,
01/01/2000,00:00:35.43,501.95,87.89,870.61,-0.90,-2.37,-0.27,-13.65,47.25,43.05,30.33,9.968,
01/01/2000,00:00:35.54,491.21,96.19,873.05,-1.17,6.51,-0.02,-13.20,46.65,42.45,30.47,9.968,
01/01/2000,00:00:35.64,479.49,105.96,880.37,1.60,-2.74,-2.21,-13.65,46.80,42.30,30.52,9.968,
01/01/2000,00:00:35.74,490.72,89.36,866.21,0.45,-3.96,0.94,-12.30,46.05,42.75,30.67,9.968,
01/01/2000,00:00:35.84,483.40,91.31,861.33,-0.73,0.97,1.37,-13.65,47.25,41.55,30.71,9.968,
01/01/2000,00:00:35.94,482.91,105.47,868.16,-0.49,0.15,3.11,-14.40,45.30,42.0,30.43,9.968,
01/01/2000,00:00:36.04,498.54,104.00,865.72,-0.94,0.95,-1.63,-13.20,46.20,42.90,30.67,9.968,
01/01/2000,00:00:36.14,481.93,104.98,868.65,-2.11,3.89,-2.65,-12.60,45.75,43.80,30.71,9.968,
01/01/2000,00:00:36.24,483.89,106.45,865.72,-1.44,-0.79,-0.78,-13.65,45.30,41.55,30.09,9.968,
01/01/2000,00:00:36.34,482.42,95.21,861.82,1.24,-4.90,-0.59,-15.0,45.90,42.90,30.52,9.969,
01/01/2000,00:00:36.44,490.72,105.47,860.35,-2.40,-0.51,-0.15,-11.40,45.90,42.15,30.81,9.969,
01/01/2000,00:00:36.54,485.84,97.66,867.68,1.28,-2.92,1.77,-12.45,47.40,42.15,30.67,9.969,
01/01/2000,00:00:36.64,483.89,105.96,867.68,-0.08,-0.75,-0.89,-13.05,45.75,41.55,30.62,9.969,
01/01/2000,00:00:36.74,491.70,107.91,870.61,-0.40,1.19,-0.69,-12.45,45.45,41.85,30.52,9.966,
01/01/2000,00:00:36.84,476.56,98.63,861.82,-0.99,-0.96,0.59,-13.05,45.75,42.75,30.62,9.966,
01/01/2000,00:00:36.94,494.14,93.75,868.65,-2.43,-2.95,0.51,-12.60,45.30,44.10,30.52,9.966,
01/01/2000,00:00:37.04,492.68,95.70,868.16,-2.54,1.98,-2.37,-13.95,46.65,42.15,30.62,9.966,
01/01/2000,00:00:37.15,489.26,88.38,869.14,-0.51,-0.98,0.44,-12.75,46.20,43.65,30.62,9.966,
01/01/2000,00:00:37.25,488.28,90.82,867.68,-2.79,-1.58,-1.80,-13.05,46.50,42.0,30.67,9.967,
01/01/2000,00:00:37.35,483.40,91.31,875.98,1.73,-1.98,2.09,-12.75,45.90,43.20,30.67,9.967,
01/01/2000,00:00:37.45,488.77,107.91,871.58,-2.85,2.66,0.27,-14.40,45.75,42.0,30.47,9.967,
01/01/2000,00:00:37.55,487.79,91.31,878.91,0.13,-1.27,1.92,-12.60,46.80,42.30,30.43,9.967,
01/01/2000,00:00:37.65,488.28,96.19,868.65,-1.12,-1.23,-1.33,-13.20,45.90,42.15,30.67,9.967,
01/01/2000,00:00:37.75,481.93,87.89,879.88,1.34,-5.21,1.59,-14.25,44.70,41.85,30.52,9.967,
01/01/2000,00:00:37.85,469.73,100.10,870.61,2.92,1.02,1.86,-12.75,46.95,42.45,30.62,9.967,
01/01/2000,00:00:37.95,485.35,84.96,855.47,1.08,-0.73,2.22,-13.35,44.85,42.30,30.28,9.967,
01/01/2000,00:00:38.05,487.30,102.54,857.91,1.90,-2.38,1.98,-13.50,46.20,42.45,30.52,9.967,
01/01/2000,00:00:38.15,493.65,95.70,870.12,0.31,0.10,1.85,-14.10,44.85,42.0,30.47,9.967,
01/01/2000,00:00:38.25,487.30,121.09,878.91,-1.12,1.0,-1.31,-14.70,45.90,42.15,30.62,9.967,
01/01/2000,00:00:38.35,495.61,105.96,854.00,2.18,0.39,0.62,-13.20,45.45,42.90,30.62,9.968,
01/01/2000,00:00:38.45,493.16,92.77,859.38,-0.56,1.79,-2.62,-11.85,46.50,43.80,30.47,9.965,
01/01/2000,00:00:38.55,478.03,90.82,864.26,-2.06,0.94,-2.38,-14.10,44.85,42.75,30.67,9.965,
01/01/2000,00:00:38.65,490.72,100.10,861.82,1.66,0.83,1.88,-13.50,46.20,42.15,30.62,9.965,
01/01/2000,00:00:38.76,468.26,106.45,864.26,-0.91,-0.80,-1.44,-13.65,46.05,42.75,30.33,9.965,
01/01/2000,00:00:38.86,482.42,92.29,866.21,-0.86,1.25,-2.14,-13.05,46.05,42.0,30.67,9.965,
01/01/2000,00:00:38.96,488.28,104.98,864.26,-0.18,0.08,-2.66,-12.75,46.20,42.45,30.52,9.965,
01/01/2000,00:00:39.06,477.05,95.21,865.72,-2.30,1.06,-0.37,-14.40,45.75,42.0,30.81,9.966,
01/01/2000,00:00:39.16,491.21,97.66,861.82,-0.37,-1.87,2.18,-12.75,46.95,42.15,30.67,9.966,
01/01/2000,00:00:39.26,485.84,104.00,863.77,-0.73,0.18,-3.72,-12.30,46.50,42.30,30.67,9.966,
01/01/2000,00:00:39.36,492.68,87.89,867.19,-2.28,2.51,-1.72,-11.85,46.50,43.05,30.62,9.966,
01/01/2000,00:00:39.46,494.63,96.19,876.95,-3.17,0.44,0.20,-12.0,46.20,42.45,30.62,9.966,
01/01/2000,00:00:39.56,483.89,101.56,868.16,-2.97,-0.71,-4.28,-13.95,47.70,41.85,30.47,9.966,
01/01/2000,00:00:39.66,489.26,97.17,881.84,-0.96,1.80,3.10,-12.45,46.20,42.15,30.47,9.966,
01/01/2000,00:00:39.76,481.45,108.89,868.16,-4.0,-0.01,0.11,-14.40,45.30,42.75,30.47,9.966,
01/01/2000,00:00:39.86,463.87,104.00,872.07,-0.92,3.59,2.75,-13.35,46.05,42.30,30.62,9.966,
01/01/2000,00:00:39.96,480.96,103.52,872.56,-0.97,-1.19,0.58,-13.95,46.20,43.20,30.67,9.966,
01/01/2000,00:00:40.06,483.40,110.35,871.09,1.16,-3.47,1.73,-13.50,45.15,43.20,30.81,9.964,
01/01/2000,00:00:40.16,484.86,96.68,862.30,-0.60,-2.71,0.80,-13.20,46.65,42.45,30.62,9.964,
01/01/2000,00:00:40.26,489.75,104.00,862.30,0.15,0.02,2.47,-11.70,47.70,42.90,30.67,9.964,
01/01/2000,00:00:40.37,490.72,93.26,863.28,1.66,-1.64,2.82,-14.25,46.20,42.90,30.62,9.964,
01/01/2000,00:00:40.47,486.82,94.24,873.54,0.10,-0.57,3.63,-13.35,46.05,42.75,30.62,9.964,
01/01/2000,00:00:40.57,482.91,105.47,873.54,0.51,-1.67,0.48,-13.65,46.50,44.10,30.33,9.964,
01/01/2000,00:00:40.67,486.82,103.52,866.70,0.18,-1.17,2.0,-12.45,45.45,42.15,30.62,9.964,
01/01/2000,00:00:40.77,481.45,79.10,871.09,0.11,5.69,-4.01,-13.95,43.95,42.90,30.33,9.965,
01/01/2000,00:00:40.87,485.35,89.36,861.33,1.51,-1.52,0.85,-12.30,47.25,42.0,30.62,9.965,
01/01/2000,00:00:40.97,483.40,88.87,866.21,-0.17,-1.85,1.86,-12.75,46.20,41.40,30.52,9.965,
01/01/2000,00:00:41.07,489.26,96.19,864.26,1.82,1.25,-3.10,-14.10,45.75,42.75,30.71,9.965,
01/01/2000,00:00:41.17,490.23,90.33,865.72,-0.92,2.48,2.53,-13.35,45.30,43.05,30.62,9.965,
01/01/2000,00:00:41.27,482.91,91.80,860.35,-2.07,2.67,-1.67,-12.45,46.20,42.90,30.67,9.965,
01/01/2000,00:00:41.37,491.21,86.43,876.46,-2.63,1.89,-1.43,-13.20,44.70,42.15,30.86,9.965,
01/01/2000,00:00:41.47,484.38,101.07,866.21,-3.62,-1.37,-1.66,-13.35,45.30,41.55,30.47,9.965,
01/01/2000,00:00:41.57,490.72,94.73,874.51,-0.96,1.03,-1.27,-14.70,44.70,42.45,30.67,9.965,
01/01/2000,00:00:41.67,486.33,93.75,874.02,-1.13,-0.71,-1.50,-14.10,46.50,41.25,30.67,9.963,
01/01/2000,00:00:41.77,476.07,105.47,883.79,-1.14,-1.38,-2.48,-12.75,45.90,41.85,30.33,9.963,
01/01/2000,00:00:41.87,482.42,100.59,868.16,-1.68,0.52,0.94,-13.50,46.20,41.40,30.52,9.963,
01/01/2000,00:00:41.98,489.75,104.98,863.77,-0.08,-2.06,3.95,-14.10,46.50,42.0,30.62,9.963,
01/01/2000,00:00:42.08,492.19,91.31,861.33,-1.33,0.95,-0.88,-12.75,47.70,42.90,30.47,9.963,
01/01/2000,00:00:42.18,486.82,94.24,870.61,-0.34,-0.58,-1.27,-13.35,46.50,42.0,30.62,9.963,
01/01/2000,00:00:42.28,490.72,107.42,880.37,-0.92,3.23,0.02,-13.65,46.80,42.0,30.52,9.963,
01/01/2000,00:00:42.38,483.89,101.56,882.32,0.79,0.74,1.56,-13.20,46.95,42.45,30.47,9.963,
01/01/2000,00:00:42.48,483.40,107.91,874.02,1.46,-1.75,3.02,-12.45,47.40,42.90,30.47,9.964,
01/01/2000,00:00:42.58,492.68,97.66,870.61,-0.31,-0.85,0.45,-13.20,47.40,42.45,30.67,9.964,
01/01/2000,00:00:42.68,484.86,92.77,858.40,-2.89,-3.44,-0.61,-13.05,46.50,42.30,30.43,9.964,
01/01/2000,00:00:42.78,488.28,88.38,858.40,-1.78,1.16,2.52,-13.20,45.90,41.10,30.52,9.964,
01/01/2000,00:00:42.88,484.38,104.49,872.07,0.18,-0.53,3.58,-14.10,46.50,41.55,30.81,9.964,
01/01/2000,00:00:42.98,497.07,95.21,860.35,-2.40,2.24,-0.50,-14.25,46.20,43.20,30.47,9.964,
01/01/2000,00:00:43.08,480.96,102.54,871.09,-3.74,6.56,1.44,-11.85,44.55,43.05,30.67,9.964,
01/01/2000,00:00:43.18,471.68,103.03,867.68,-1.70,-0.34,-0.93,-13.05,46.05,43.35,30.52,9.964,
01/01/2000,00:00:43.28,479.00,103.52,869.63,0.19,3.47,-2.34,-13.65,46.05,41.55,30.33,9.962,
01/01/2000,00:00:43.38,492.68,89.36,865.72,-4.37,7.12,-0.60,-13.35,44.85,43.80,30.62,9.962,
01/01/2000,00:00:43.48,478.03,98.14,887.21,-0.67,5.05,3.60,-13.95,45.45,42.90,30.62,9.962,
01/01/2000,00:00:43.58,480.96,100.10,874.02,-0.86,1.64,-1.74,-14.40,46.05,42.30,30.62,9.962,
01/01/2000,00:00:43.69,485.84,97.17,871.58,-2.36,3.27,2.23,-14.40,46.05,41.55,30.71,9.962,
01/01/2000,00:00:43.79,487.79,104.00,878.91,-1.35,5.92,-3.34,-14.10,45.30,43.35,30.67,9.962,
01/01/2000,00:00:43.89,463.38,122.56,878.91,-1.01,0.15,2.76,-13.05,46.50,42.75,30.28,9.962,
01/01/2000,00:00:43.99,491.21,112.79,887.21,-2.79,4.95,0.46,-13.05,46.80,43.80,30.71,9.962,
01/01/2000,00:00:44.09,476.56,97.17,879.39,1.19,3.72,2.04,-13.05,48.0,42.30,30.62,9.963,
01/01/2000,00:00:44.19,486.82,96.19,883.79,0.56,-1.09,4.11,-11.55,44.85,43.35,30.52,9.963,
01/01/2000,00:00:44.29,478.52,104.49,875.49,0.35,5.05,-0.89,-13.20,46.65,42.45,30.62,9.963,
01/01/2000,00:00:44.39,478.52,105.96,873.05,1.51,2.66,3.85,-13.95,46.20,42.15,30.47,9.963,
01/01/2000,00:00:44.49,472.17,109.86,872.07,-1.15,3.05,0.92,-13.50,45.45,41.85,30.67,9.963,
01/01/2000,00:00:44.59,477.54,111.82,880.37,0.27,-0.79,2.18,-12.30,47.55,42.30,30.67,9.963,
01/01/2000,00:00:44.69,479.98,85.94,879.39,-1.37,5.31,-1.19,-12.60,46.50,42.0,30.62,9.963,
01/01/2000,00:00:44.79,481.93,94.24,882.81,-1.59,4.17,-0.98,-14.10,46.50,42.75,30.71,9.963,
01/01/2000,00:00:44.89,468.26,106.93,888.67,-3.85,9.90,-0.40,-13.35,45.30,41.55,30.33,9.963,
01/01/2000,00:00:44.99,483.40,123.05,884.77,-0.96,6.72,0.02,-12.45,45.90,42.90,30.67,9.961,
01/01/2000,00:00:45.09,488.77,96.68,889.65,-1.15,2.41,-0.45,-13.50,45.45,42.15,30.67,9.961,
01/01/2000,00:00:45.19,468.26,103.03,890.63,-1.38,6.50,-1.31,-14.70,46.65,40.65,30.33,9.961,
01/01/2000,00:00:45.30,467.29,108.40,885.74,0.0,2.85,-0.64,-12.0,46.95,42.15,30.43,9.961,
01/01/2000,00:00:45.40,486.33,107.42,884.28,-1.81,8.26,-1.48,-15.15,46.05,43.35,30.62,9.961,
01/01/2000,00:00:45.50,487.79,93.26,875.98,0.40,2.33,-2.13,-12.75,45.15,42.45,30.52,9.962,
01/01/2000,00:00:45.60,474.12,104.00,884.77,-3.57,3.90,-2.60,-13.95,45.90,41.40,30.67,9.962,
01/01/2000,00:00:45.70,476.07,103.03,879.39,-3.32,3.71,-2.09,-13.35,46.50,43.05,30.52,9.962,
