rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,imu_degC,output_Hz,
07/02/2025,12:06:28.79,808.59,26.86,618.65,-28.89,-4.44,44.97,-28.50,36.15,31.20,31.48,9.994,
07/02/2025,12:06:28.89,831.05,-124.51,354.49,16.07,-237.98,-24.71,-35.55,33.75,22.65,31.38,9.994,
07/02/2025,12:06:28.99,812.50,-127.93,-100.10,-32.30,-250.14,-60.31,-35.40,37.65,-1.95,31.58,9.994,
07/02/2025,12:06:29.09,827.15,-60.06,-901.37,-7.50,-198.96,-67.22,-20.85,41.70,-23.10,31.14,9.994,
07/02/2025,12:06:29.19,619.63,126.95,-831.05,-17.79,-42.42,-35.13,-12.75,44.40,-28.80,31.34,9.994,
07/02/2025,12:06:29.29,522.46,138.18,-785.16,15.27,3.25,11.14,-8.25,45.75,-31.50,31.34,9.994,
07/02/2025,12:06:29.39,485.35,86.43,-778.32,9.83,1.05,5.52,-7.95,44.70,-32.70,31.38,9.994,
07/02/2025,12:06:29.49,461.43,44.43,-823.24,10.55,-6.98,-4.28,-6.75,43.35,-34.05,31.00,9.994,
07/02/2025,12:06:29.59,510.74,57.62,-866.70,8.13,-18.27,-4.10,-6.75,41.85,-34.80,31.38,9.994,
07/02/2025,12:06:29.69,380.37,-13.67,-845.70,55.05,-49.05,-9.40,-6.75,40.05,-34.80,31.05,9.994,
07/02/2025,12:06:29.79,504.88,-33.20,-794.43,33.50,-26.11,-4.95,-3.30,39.0,-38.55,31.00,9.989,
07/02/2025,12:06:29.89,390.14,-47.36,-885.74,8.30,-23.92,-16.11,1.05,35.55,-41.10,31.05,9.989,
07/02/2025,12:06:29.99,349.61,-52.25,-896.00,-21.51,-57.34,-41.59,3.0,37.65,-40.20,31.14,9.989,
07/02/2025,12:06:30.09,264.65,-14.16,-1056.15,29.61,-69.45,-51.86,10.35,36.90,-39.75,31.00,9.989,
07/02/2025,12:06:30.20,164.55,-6.35,-926.27,12.70,19.48,-41.15,15.15,34.35,-39.45,31.14,9.989,
07/02/2025,12:06:30.30,168.95,-46.39,-971.19,5.25,-8.61,-31.35,16.35,32.70,-40.50,31.14,9.989,
07/02/2025,12:06:30.40,161.62,-54.69,-1038.09,19.62,29.71,0.26,19.20,31.95,-41.25,31.24,9.989,
07/02/2025,12:06:30.50,168.95,-106.93,-1100.10,24.37,80.81,-3.61,18.90,31.20,-41.25,31.34,9.989,
07/02/2025,12:06:30.60,174.32,-140.14,-997.56,-2.05,-1.79,5.98,15.0,28.05,-43.65,31.05,9.989,
07/02/2025,12:06:30.70,103.52,-174.32,-965.82,-1.20,-30.66,14.44,16.65,27.45,-42.75,31.05,9.989,
07/02/2025,12:06:30.80,90.33,-129.88,-933.11,7.66,7.19,10.21,18.30,28.05,-41.40,31.14,9.990,
07/02/2025,12:06:30.90,143.07,-141.11,-924.80,14.27,38.57,7.96,15.15,28.20,-42.75,30.86,9.990,
07/02/2025,12:06:31.00,217.77,-366.70,-1078.61,47.79,250.13,-40.18,9.45,26.55,-43.20,31.14,9.990,
07/02/2025,12:06:31.10,893.55,135.74,-119.14,-42.49,250.13,-43.92,-23.10,21.90,-30.30,30.95,9.990,
07/02/2025,12:06:31.20,916.99,-269.53,685.06,139.17,241.18,23.06,-36.60,22.50,12.45,31.14,9.990,
07/02/2025,12:06:31.30,700.68,-46.39,885.25,105.53,147.69,7.25,-33.90,26.70,22.05,31.00,9.990,
07/02/2025,12:06:31.40,537.11,-68.85,879.39,-13.97,41.48,8.94,-33.0,24.30,28.05,31.05,9.990,
07/02/2025,12:06:31.50,528.32,-155.27,1076.66,-151.40,-112.89,16.65,-30.90,23.10,29.55,31.14,9.985,
07/02/2025,12:06:31.60,756.35,-403.32,553.71,-167.60,-250.14,39.98,-40.65,16.50,11.70,31.24,9.985,
07/02/2025,12:06:31.70,660.16,-597.66,-583.50,-170.73,-250.14,-40.20,-30.15,15.90,-26.25,31.05,9.985,
07/02/2025,12:06:31.80,439.94,-177.73,-958.50,-40.23,-168.52,-37.66,-10.05,27.45,-39.15,31.14,9.985,
07/02/2025,12:06:31.91,358.89,-107.42,-963.87,-21.33,-68.76,-70.05,1.65,30.90,-41.25,31.05,9.985,
07/02/2025,12:06:32.01,638.18,173.83,-1099.61,5.97,28.70,-37.63,3.90,33.30,-42.15,31.19,9.985,
07/02/2025,12:06:32.11,316.41,-118.65,-933.11,10.31,10.79,-18.05,7.50,33.15,-41.55,31.05,9.985,
07/02/2025,12:06:32.21,514.16,28.81,-733.40,4.46,145.90,-44.21,1.80,33.30,-40.65,31.05,9.985,
07/02/2025,12:06:32.31,497.56,-22.95,-914.06,-62.50,5.31,-30.69,1.65,36.90,-38.70,31.14,9.985,
07/02/2025,12:06:32.41,496.58,82.03,-948.73,-26.79,-47.15,-33.37,3.45,39.60,-36.90,31.14,9.986,
07/02/2025,12:06:32.51,249.51,59.57,-869.63,-5.69,-24.81,11.99,5.85,42.0,-34.20,31.19,9.986,
07/02/2025,12:06:32.61,393.55,160.16,-970.70,-21.50,-16.21,-0.09,5.70,43.05,-33.60,31.34,9.986,
07/02/2025,12:06:32.71,376.46,208.50,-940.92,-10.59,-6.25,-1.09,7.05,43.80,-32.25,31.14,9.986,
07/02/2025,12:06:32.81,335.94,215.82,-921.39,-20.76,-7.50,-3.65,9.15,45.15,-29.85,31.24,9.986,
07/02/2025,12:06:32.91,331.05,240.23,-728.03,-28.83,-22.60,-7.87,9.45,48.15,-29.55,31.00,9.986,
07/02/2025,12:06:33.01,254.88,316.41,-930.18,-32.47,-28.85,-27.55,12.30,49.05,-27.90,31.14,9.986,
07/02/2025,12:06:33.11,296.88,313.96,-973.63,-2.67,-3.58,-16.62,16.05,49.65,-27.0,31.00,9.981,
07/02/2025,12:06:33.21,219.24,354.00,-1016.60,-7.56,-11.50,-35.59,17.70,49.50,-27.15,31.19,9.981,
07/02/2025,12:06:33.31,131.84,394.53,-913.57,4.21,-8.95,-5.63,20.10,48.60,-27.30,31.05,9.982,
07/02/2025,12:06:33.41,135.25,362.79,-929.20,8.21,-10.49,-10.56,20.85,47.70,-28.05,31.19,9.982,
07/02/2025,12:06:33.52,136.72,326.66,-886.23,20.36,7.79,-12.34,22.20,45.30,-29.40,31.19,9.982,
07/02/2025,12:06:33.62,130.37,300.78,-909.67,23.11,-7.21,-2.91,22.05,46.20,-30.60,31.53,9.982,
07/02/2025,12:06:33.72,122.07,271.97,-923.83,10.08,8.17,-4.38,22.20,42.30,-32.55,31.58,9.982,
07/02/2025,12:06:33.82,117.68,271.48,-905.27,8.45,4.23,-1.48,22.80,45.15,-33.15,31.72,9.982,
07/02/2025,12:06:33.92,139.65,208.50,-938.48,16.82,6.73,6.40,20.70,43.35,-34.35,31.67,9.982,
07/02/2025,12:06:34.02,129.88,229.98,-960.45,10.50,-9.92,3.06,21.75,41.85,-34.35,31.67,9.982,
07/02/2025,12:06:34.12,157.23,195.31,-925.78,13.25,9.09,8.73,20.70,40.80,-35.85,31.58,9.982,
07/02/2025,12:06:34.22,122.07,203.61,-916.99,1.05,-7.09,11.94,21.30,41.25,-36.0,31.77,9.982,
07/02/2025,12:06:34.32,172.36,196.29,-956.54,1.62,2.81,-3.16,19.95,40.05,-36.90,31.67,9.982,
07/02/2025,12:06:34.42,129.39,164.06,-956.05,3.60,-2.53,3.76,21.30,40.20,-36.45,31.58,9.982,
07/02/2025,12:06:34.52,97.66,166.50,-927.25,1.22,0.26,-4.61,21.60,39.75,-36.45,31.58,9.982,
07/02/2025,12:06:34.62,83.98,193.85,-989.26,-6.32,-14.30,2.92,23.70,41.10,-36.15,31.72,9.983,
07/02/2025,12:06:34.72,93.26,176.27,-968.26,2.16,3.39,-3.40,24.15,40.50,-36.0,31.48,9.978,
07/02/2025,12:06:34.82,72.27,165.53,-961.91,2.31,7.61,-3.87,22.95,38.85,-36.15,31.72,9.978,
07/02/2025,12:06:34.92,92.29,137.70,-988.77,11.51,0.28,-3.05,23.55,39.0,-36.45,31.53,9.978,
07/02/2025,12:06:35.02,144.04,154.30,-968.75,7.89,26.31,7.23,24.60,38.70,-36.75,31.58,9.979,
07/02/2025,12:06:35.13,135.74,92.77,-958.01,-3.31,21.60,5.23,21.15,0.0,-37.35,31.67,9.979,
07/02/2025,12:06:35.23,116.70,64.45,-937.01,-1.95,-8.72,6.09,20.40,37.35,-37.35,31.58,9.979,
07/02/2025,12:06:35.33,119.63,105.47,-994.63,-9.76,-17.88,4.53,19.95,38.10,-37.65,31.58,9.979,
07/02/2025,12:06:35.43,94.24,136.23,-970.21,-8.69,-12.38,2.59,23.10,38.70,-37.05,31.67,9.979,
07/02/2025,12:06:35.53,-10.25,168.46,-1002.44,-14.24,-62.89,-39.09,28.50,35.85,-35.85,31.72,9.979,
07/02/2025,12:06:35.63,-31.25,137.21,-953.13,-1.50,-4.92,-4.62,29.40,36.45,-35.25,31.72,9.979,
07/02/2025,12:06:35.73,-86.43,132.32,-931.64,2.97,-5.92,-3.37,30.60,38.40,-33.60,31.72,9.979,
07/02/2025,12:06:35.83,-96.19,154.79,-925.78,-1.59,-8.40,1.29,31.50,36.45,-33.90,31.72,9.979,
07/02/2025,12:06:35.93,-110.84,125.49,-954.10,10.47,-1.83,1.87,30.90,37.50,-33.90,32.01,9.979,
07/02/2025,12:06:36.03,-64.94,143.55,-908.20,-0.67,-4.56,0.54,31.50,37.20,-35.25,32.10,9.979,
07/02/2025,12:06:36.13,-112.79,110.84,-941.41,-1.50,-6.18,-1.18,33.90,37.35,-33.60,32.39,9.980,
07/02/2025,12:06:36.23,-105.96,155.27,-916.99,-4.99,0.93,0.66,31.80,37.65,-33.60,32.29,9.980,
07/02/2025,12:06:36.33,-126.95,160.64,-944.82,-6.31,-12.62,-2.53,33.30,37.35,-33.0,32.44,9.976,
07/02/2025,12:06:36.43,-118.16,176.27,-919.43,0.37,2.37,5.19,31.50,37.20,-33.15,32.29,9.976,
07/02/2025,12:06:36.53,-150.39,166.99,-945.80,-5.97,-14.01,-1.90,33.75,37.95,-33.15,32.58,9.976,
07/02/2025,12:06:36.63,-146.00,150.88,-920.41,0.69,10.63,3.64,34.20,37.20,-33.45,32.73,9.976,
07/02/2025,12:06:36.73,-153.32,135.25,-956.05,0.11,-6.54,-2.34,33.90,37.35,-32.25,32.73,9.976,
07/02/2025,12:06:36.84,-128.42,177.73,-903.32,3.68,3.01,2.56,33.0,36.75,-32.70,32.44,9.976,
07/02/2025,12:06:36.94,-155.27,133.30,-964.36,1.10,-2.78,-3.23,34.35,38.40,-33.60,32.63,9.976,
07/02/2025,12:06:37.04,-140.14,176.27,-916.02,0.82,2.10,2.64,34.95,37.95,-32.70,32.58,9.976,
07/02/2025,12:06:37.14,-160.16,150.88,-970.21,-4.58,-5.69,-4.03,34.20,38.25,-32.10,32.73,9.976,
07/02/2025,12:06:37.24,-141.60,160.16,-888.18,3.29,4.49,4.89,34.20,38.25,-32.70,32.44,9.977,
07/02/2025,12:06:37.34,-141.60,131.35,-967.29,-0.15,-2.43,-1.27,33.30,36.15,-32.55,32.97,9.977,
07/02/2025,12:06:37.44,-137.70,153.32,-906.74,3.70,1.12,0.56,34.50,38.25,-32.40,32.82,9.977,
07/02/2025,12:06:37.54,-150.88,145.02,-961.91,-0.76,-2.36,-4.73,33.75,37.50,-32.70,33.11,9.977,
07/02/2025,12:06:37.64,-120.12,141.60,-912.60,0.95,10.01,6.32,32.10,37.65,-33.30,33.06,9.977,
07/02/2025,12:06:37.74,-151.86,118.65,-956.05,-2.04,-4.56,-4.56,33.60,38.10,-31.80,33.06,9.977,
07/02/2025,12:06:37.84,-129.39,150.88,-916.02,1.70,0.77,6.79,33.75,36.75,-34.20,32.82,9.977,
07/02/2025,12:06:37.94,-136.23,129.39,-965.82,-1.44,-1.69,1.47,34.20,37.20,-34.65,32.97,9.977,
07/02/2025,12:06:38.04,-122.07,157.23,-900.88,-5.44,3.15,3.33,32.85,37.65,-32.55,33.06,9.973,
07/02/2025,12:06:38.14,-150.88,148.44,-998.54,-6.89,-2.96,-3.58,33.75,38.70,-31.35,32.92,9.974,
07/02/2025,12:06:38.24,-125.49,154.30,-899.90,3.28,2.35,3.34,34.20,38.70,-32.40,32.77,9.974,
07/02/2025,12:06:38.35,-140.63,153.32,-984.86,-2.78,-3.57,1.59,32.10,36.90,-32.55,32.82,9.974,
07/02/2025,12:06:38.45,-153.81,174.32,-897.95,2.85,2.82,5.16,33.0,37.20,-32.10,33.06,9.974,
07/02/2025,12:06:38.55,-142.58,157.23,-969.73,-3.83,0.14,-3.21,32.70,38.25,-32.40,33.11,9.974,
07/02/2025,12:06:38.65,-125.0,172.36,-897.95,2.51,4.82,2.74,32.85,36.90,-33.0,33.16,9.974,
07/02/2025,12:06:38.75,-143.55,148.44,-974.61,-1.76,-2.72,-2.46,32.85,38.10,-30.0,33.06,9.974,
07/02/2025,12:06:38.85,-133.30,157.71,-898.93,5.89,7.63,3.68,34.50,39.0,-31.35,33.11,9.974,
07/02/2025,12:06:38.95,-130.86,159.67,-1000.0,-2.51,-3.40,-0.27,32.55,36.90,-31.80,33.06,9.974,
07/02/2025,12:06:39.05,-117.68,162.11,-893.55,2.59,4.13,1.45,32.55,35.85,-33.30,33.11,9.974,
07/02/2025,12:06:39.15,-120.12,167.97,-971.19,-2.56,1.04,-0.46,33.30,38.85,-31.80,33.11,9.975,
07/02/2025,12:06:39.25,-117.19,148.44,-895.51,7.46,3.87,4.53,31.50,36.75,-33.45,32.97,9.975,
07/02/2025,12:06:39.35,-120.12,147.95,-987.30,-1.73,-0.44,1.71,32.25,37.50,-32.40,33.11,9.975,
07/02/2025,12:06:39.45,-113.77,142.09,-896.00,3.27,2.68,2.58,31.95,36.45,-31.65,33.11,9.975,
07/02/2025,12:06:39.55,-115.72,137.70,-966.80,-7.01,0.25,-1.45,32.85,37.65,-33.60,32.82,9.971,
07/02/2025,12:06:39.65,-133.79,143.07,-890.63,-1.43,0.58,-0.73,33.45,37.50,-33.45,33.16,9.971,
07/02/2025,12:06:39.75,-110.84,152.83,-982.42,-7.04,-5.85,-1.06,32.55,37.65,-34.05,32.92,9.972,
07/02/2025,12:06:39.85,-127.44,160.16,-885.25,-3.33,-5.65,-3.50,32.70,37.95,-32.70,33.11,9.972,
07/02/2025,12:06:39.96,-142.58,165.53,-972.66,-4.47,-5.98,-1.37,33.90,37.35,-31.50,33.25,9.972,
07/02/2025,12:06:40.06,-148.44,152.34,-892.58,3.60,-0.65,1.80,32.25,37.50,-32.40,33.44,9.972,
07/02/2025,12:06:40.16,-151.86,144.53,-981.45,-0.74,-5.15,0.14,33.45,38.25,-32.40,33.35,9.972,
07/02/2025,12:06:40.26,-148.44,155.76,-891.11,-1.23,-0.85,1.03,33.75,38.25,-31.65,33.35,9.972,
07/02/2025,12:06:40.36,-148.44,156.25,-985.35,-5.09,-0.02,-2.83,32.85,37.65,-31.80,33.16,9.972,
07/02/2025,12:06:40.46,-142.09,153.81,-888.67,-0.95,0.11,-2.19,32.55,37.35,-33.60,33.06,9.972,
07/02/2025,12:06:40.56,-154.30,172.36,-974.12,-5.50,0.97,-2.09,34.95,38.25,-32.40,33.35,9.972,
07/02/2025,12:06:40.66,-160.64,145.02,-881.84,4.33,0.98,-1.67,33.30,38.10,-33.0,33.06,9.972,
07/02/2025,12:06:40.76,-151.37,155.27,-997.56,-1.47,3.37,1.11,34.20,37.95,-31.65,33.49,9.972,
07/02/2025,12:06:40.86,-162.60,130.86,-906.74,1.87,-2.24,-1.08,33.45,37.50,-32.40,33.16,9.973,
07/02/2025,12:06:40.96,-157.71,163.57,-958.50,-3.85,1.59,-1.60,33.75,37.50,-32.70,33.44,9.973,
07/02/2025,12:06:41.06,-172.85,158.20,-892.09,-0.98,-1.85,-3.10,33.60,37.65,-31.80,33.16,9.973,
07/02/2025,12:06:41.16,-163.09,169.43,-961.91,-6.40,1.20,0.87,33.30,38.10,-32.25,33.35,9.969,
07/02/2025,12:06:41.26,-159.18,152.34,-896.97,0.33,-2.55,4.99,34.35,38.85,-31.20,33.59,9.970,
07/02/2025,12:06:41.36,-149.90,173.34,-981.45,-2.48,2.60,5.85,32.10,37.35,-31.80,33.44,9.970,
07/02/2025,12:06:41.46,-155.27,140.14,-906.74,3.24,-2.59,0.13,34.50,36.45,-31.35,33.35,9.970,
07/02/2025,12:06:41.57,-144.53,173.83,-958.50,-4.95,0.37,-1.44,34.65,37.65,-31.80,33.35,9.970,
07/02/2025,12:06:41.67,-192.38,166.99,-948.73,1.18,1.34,-8.62,34.35,39.15,-32.25,33.59,9.970,
